Project code,Source name,RA,Dec,Galactic longitude,Galactic latitude,Band,Spatial resolution,Frequency resolution,Array,Mosaic,Integration,Release date,Frequency support,Velocity resolution,Pol products,Observation date,PI name,SB name,Proposal authors,Line sensitivity (10 km/s),Continuum sensitivity,PWV,Group ous id,Member ous id,Asdm uid,Project title,Project type,Scan intent,Field of view,Largest angular scale,QA2 Status,Pub,Science keyword,Scientific category,ASA_PROJECT_CODE
2013.1.00151.S,26318,150.28934166666664,1.7675138888888893,237.43548543416182,42.004100068107455,6,1.0243856311979793,31250.0,12m,,151.2,2016-03-10,"[230.00..232.00GHz,31250.00kHz, XX YY] U [232.00..234.00GHz,31250.00kHz, XX YY] U [246.00..248.00GHz,31250.00kHz, XX YY] U [248.00..250.00GHz,31250.00kHz, XX YY]",39035.47630206707,XX YY,2014-11-29 10:59:39,"Schinnerer, Eva",5203_a_06_TE,"Tasca, Lidia; Sargent, Mark; Karim, Alexander; Oesch, Pascal; Groves, Brent; Smolcic, Vernesa; Le Fèvre, Olivier; Cassata, Paolo;",2.6928985803932246,0.08594789988166956,1.2998252,uid://A001/X146/X5,uid://A001/X146/X6,uid://A002/X955e59/X1727,"The gas content and gas depletion time of massive, normal star forming galaxies beyond z=3",S,TARGET,26.25,6.428043711952509,Y,1,"Lyman Break Galaxies (LBG), Galaxy structure & evolution",Galaxy evolution,2013.1.00151.S
2013.1.00151.S,26388,150.28950833333334,1.767091666666667,237.43607719102783,42.003987561404024,6,1.0243813678293601,31250.0,12m,,151.2,2016-03-10,"[230.00..232.00GHz,31250.00kHz, XX YY] U [232.00..234.00GHz,31250.00kHz, XX YY] U [246.00..248.00GHz,31250.00kHz, XX YY] U [248.00..250.00GHz,31250.00kHz, XX YY]",39035.47630206707,XX YY,2014-11-29 10:59:39,"Schinnerer, Eva",5203_a_06_TE,"Tasca, Lidia; Sargent, Mark; Karim, Alexander; Oesch, Pascal; Groves, Brent; Smolcic, Vernesa; Le Fèvre, Olivier; Cassata, Paolo;",2.692895874784745,0.08594781390301302,1.2998252,uid://A001/X146/X5,uid://A001/X146/X6,uid://A002/X955e59/X1727,"The gas content and gas depletion time of massive, normal star forming galaxies beyond z=3",S,TARGET,26.25,6.4344988649671775,Y,1,"Lyman Break Galaxies (LBG), Galaxy structure & evolution",Galaxy evolution,2013.1.00151.S
2013.1.00151.S,27112,150.1447416666667,1.7776472222222224,237.31064793942414,41.892874132095464,6,1.0250700077424144,31250.0,12m,,151.2,2016-03-10,"[230.00..232.00GHz,31250.00kHz, XX YY] U [232.00..234.00GHz,31250.00kHz, XX YY] U [246.00..248.00GHz,31250.00kHz, XX YY] U [248.00..250.00GHz,31250.00kHz, XX YY]",39035.47630206707,XX YY,2014-11-29 10:59:39,"Schinnerer, Eva",5203_a_06_TE,"Tasca, Lidia; Sargent, Mark; Karim, Alexander; Oesch, Pascal; Groves, Brent; Smolcic, Vernesa; Le Fèvre, Olivier; Cassata, Paolo;",2.6929635337062554,0.08594996396392067,1.2998252,uid://A001/X146/X5,uid://A001/X146/X6,uid://A002/X955e59/X1727,"The gas content and gas depletion time of massive, normal star forming galaxies beyond z=3",S,TARGET,26.25,6.442149105182326,Y,1,"Lyman Break Galaxies (LBG), Galaxy structure & evolution",Galaxy evolution,2013.1.00151.S
2013.1.00151.S,28586,149.95474166666668,1.7970972222222223,237.14058020050908,41.750113944666374,6,1.0260327309801005,31250.0,12m,,151.2,2016-03-10,"[230.00..232.00GHz,31250.00kHz, XX YY] U [232.00..234.00GHz,31250.00kHz, XX YY] U [246.00..248.00GHz,31250.00kHz, XX YY] U [248.00..250.00GHz,31250.00kHz, XX YY]",39035.47630206707,XX YY,2014-11-29 10:59:39,"Schinnerer, Eva",5203_a_06_TE,"Tasca, Lidia; Sargent, Mark; Karim, Alexander; Oesch, Pascal; Groves, Brent; Smolcic, Vernesa; Le Fèvre, Olivier; Cassata, Paolo;",2.6930883062912643,0.08595392897888986,1.2998252,uid://A001/X146/X5,uid://A001/X146/X6,uid://A002/X955e59/X1727,"The gas content and gas depletion time of massive, normal star forming galaxies beyond z=3",S,TARGET,26.25,6.452596354551933,Y,1,"Lyman Break Galaxies (LBG), Galaxy structure & evolution",Galaxy evolution,2013.1.00151.S
2013.1.00151.S,30060,150.21202083333333,1.8186805555555559,237.31879789499618,41.97141713340677,6,0.93218737967134568,31250.0,12m,,151.2,2016-03-10,"[230.00..232.00GHz,31250.00kHz, XX YY] U [232.00..234.00GHz,31250.00kHz, XX YY] U [246.00..248.00GHz,31250.00kHz, XX YY] U [248.00..250.00GHz,31250.00kHz, XX YY]",39035.47630206707,XX YY,2014-11-29 10:59:39,"Schinnerer, Eva",5203_a_06_TE,"Tasca, Lidia; Sargent, Mark; Karim, Alexander; Oesch, Pascal; Groves, Brent; Smolcic, Vernesa; Le Fèvre, Olivier; Cassata, Paolo;",2.619425836470141,0.08595833381564041,1.2998252,uid://A001/X146/X5,uid://A001/X146/X6,uid://A002/X955e59/X1727,"The gas content and gas depletion time of massive, normal star forming galaxies beyond z=3",S,TARGET,26.25,6.813940401319922,Y,1,"Lyman Break Galaxies (LBG), Galaxy structure & evolution",Galaxy evolution,2013.1.00151.S
2013.1.00151.S,30404,150.23439166666665,1.823755555555556,237.33086109765327,41.99251909611395,6,0.93284878472550947,31250.0,12m,,151.2,2016-03-10,"[230.00..232.00GHz,31250.00kHz, XX YY] U [232.00..234.00GHz,31250.00kHz, XX YY] U [246.00..248.00GHz,31250.00kHz, XX YY] U [248.00..250.00GHz,31250.00kHz, XX YY]",39035.47630206707,XX YY,2014-11-29 10:59:39,"Schinnerer, Eva",5203_a_06_TE,"Tasca, Lidia; Sargent, Mark; Karim, Alexander; Oesch, Pascal; Groves, Brent; Smolcic, Vernesa; Le Fèvre, Olivier; Cassata, Paolo;",2.693259535874964,0.0859593703006482,1.2998252,uid://A001/X146/X5,uid://A001/X146/X6,uid://A002/X955e59/X1727,"The gas content and gas depletion time of massive, normal star forming galaxies beyond z=3",S,TARGET,26.25,6.803633934212885,Y,1,"Lyman Break Galaxies (LBG), Galaxy structure & evolution",Galaxy evolution,2013.1.00151.S
2013.1.00151.S,37958,149.98019166666663,1.9306111111111117,237.0149435493554,41.8486064863647,6,0.93592785445738957,31250.0,12m,,151.2,2016-03-10,"[230.00..232.00GHz,31250.00kHz, XX YY] U [232.00..234.00GHz,31250.00kHz, XX YY] U [246.00..248.00GHz,31250.00kHz, XX YY] U [248.00..250.00GHz,31250.00kHz, XX YY]",39035.47630206707,XX YY,2014-11-29 10:59:39,"Schinnerer, Eva",5203_a_06_TE,"Tasca, Lidia; Sargent, Mark; Karim, Alexander; Oesch, Pascal; Groves, Brent; Smolcic, Vernesa; Le Fèvre, Olivier; Cassata, Paolo;",2.6939483844397163,0.08598126047467818,1.2998252,uid://A001/X146/X5,uid://A001/X146/X6,uid://A002/X955e59/X1727,"The gas content and gas depletion time of massive, normal star forming galaxies beyond z=3",S,TARGET,26.25,6.774893837374894,Y,1,"Lyman Break Galaxies (LBG), Galaxy structure & evolution",Galaxy evolution,2013.1.00151.S
2013.1.00151.S,45677,149.5595083333333,1.6608638888888891,236.9808431270174,41.349694015232465,6,0.93707604107132458,31250.0,12m,,151.2,2016-03-10,"[230.00..232.00GHz,31250.00kHz, XX YY] U [232.00..234.00GHz,31250.00kHz, XX YY] U [246.00..248.00GHz,31250.00kHz, XX YY] U [248.00..250.00GHz,31250.00kHz, XX YY]",39035.47630206707,XX YY,2014-11-29 10:59:39,"Schinnerer, Eva",5203_a_06_TE,"Tasca, Lidia; Sargent, Mark; Karim, Alexander; Oesch, Pascal; Groves, Brent; Smolcic, Vernesa; Le Fèvre, Olivier; Cassata, Paolo;",2.692217143854256,0.08592624522815939,1.2998252,uid://A001/X146/X5,uid://A001/X146/X6,uid://A002/X955e59/X1727,"The gas content and gas depletion time of massive, normal star forming galaxies beyond z=3",S,TARGET,26.25,6.705971737192901,Y,1,"Lyman Break Galaxies (LBG), Galaxy structure & evolution",Galaxy evolution,2013.1.00151.S
2013.1.00151.S,48523,149.78262083333334,1.6982861111111114,237.11365853248395,41.552738655873206,6,0.93681952102403498,31250.0,12m,,151.2,2016-03-10,"[230.00..232.00GHz,31250.00kHz, XX YY] U [232.00..234.00GHz,31250.00kHz, XX YY] U [246.00..248.00GHz,31250.00kHz, XX YY] U [248.00..250.00GHz,31250.00kHz, XX YY]",39035.47630206707,XX YY,2014-11-29 10:59:39,"Schinnerer, Eva",5203_a_06_TE,"Tasca, Lidia; Sargent, Mark; Karim, Alexander; Oesch, Pascal; Groves, Brent; Smolcic, Vernesa; Le Fèvre, Olivier; Cassata, Paolo;",2.692455799756327,0.08593382922387058,1.2998252,uid://A001/X146/X5,uid://A001/X146/X6,uid://A002/X955e59/X1727,"The gas content and gas depletion time of massive, normal star forming galaxies beyond z=3",S,TARGET,26.25,6.716495874784743,Y,1,"Lyman Break Galaxies (LBG), Galaxy structure & evolution",Galaxy evolution,2013.1.00151.S
2013.1.00151.S,49730,149.83832916666665,1.7132527777777784,237.14083907660506,41.60669495049589,6,0.93900109269512466,31250.0,12m,,151.2,2016-03-10,"[230.00..232.00GHz,31250.00kHz, XX YY] U [232.00..234.00GHz,31250.00kHz, XX YY] U [246.00..248.00GHz,31250.00kHz, XX YY] U [248.00..250.00GHz,31250.00kHz, XX YY]",39035.47630206707,XX YY,2014-11-29 10:59:39,"Schinnerer, Eva",5203_a_06_TE,"Tasca, Lidia; Sargent, Mark; Karim, Alexander; Oesch, Pascal; Groves, Brent; Smolcic, Vernesa; Le Fèvre, Olivier; Cassata, Paolo;",2.6925513846893643,0.08593686671683991,1.4870467,uid://A001/X146/X5,uid://A001/X146/X6,uid://A002/X955e59/X1727,"The gas content and gas depletion time of massive, normal star forming galaxies beyond z=3",S,TARGET,26.25,6.684359596441401,Y,1,"Lyman Break Galaxies (LBG), Galaxy structure & evolution",Galaxy evolution,2013.1.00151.S
2013.1.00151.S,50191,149.54485,1.7186361111111113,236.90688276914256,41.371389882669284,6,0.94167773289308188,31250.0,12m,,151.2,2016-03-10,"[230.00..232.00GHz,31250.00kHz, XX YY] U [232.00..234.00GHz,31250.00kHz, XX YY] U [246.00..248.00GHz,31250.00kHz, XX YY] U [248.00..250.00GHz,31250.00kHz, XX YY]",39035.47630206707,XX YY,2014-11-29 10:59:39,"Schinnerer, Eva",5203_a_06_TE,"Tasca, Lidia; Sargent, Mark; Karim, Alexander; Oesch, Pascal; Groves, Brent; Smolcic, Vernesa; Le Fèvre, Olivier; Cassata, Paolo;",2.692585784580672,0.08593795987471743,1.4870467,uid://A001/X146/X5,uid://A001/X146/X6,uid://A002/X955e59/X1727,"The gas content and gas depletion time of massive, normal star forming galaxies beyond z=3",S,TARGET,26.25,6.647324282001943,Y,1,"Lyman Break Galaxies (LBG), Galaxy structure & evolution",Galaxy evolution,2013.1.00151.S
2013.1.00151.S,50474,149.6935,1.722911111111111,237.01757929010566,41.49470831862714,6,0.94161340713427311,31250.0,12m,,151.2,2016-03-10,"[230.00..232.00GHz,31250.00kHz, XX YY] U [232.00..234.00GHz,31250.00kHz, XX YY] U [246.00..248.00GHz,31250.00kHz, XX YY] U [248.00..250.00GHz,31250.00kHz, XX YY]",39035.47630206707,XX YY,2014-11-29 10:59:39,"Schinnerer, Eva",5203_a_06_TE,"Tasca, Lidia; Sargent, Mark; Karim, Alexander; Oesch, Pascal; Groves, Brent; Smolcic, Vernesa; Le Fèvre, Olivier; Cassata, Paolo;",2.6926131093495664,0.08593882819971763,1.4870467,uid://A001/X146/X5,uid://A001/X146/X6,uid://A002/X955e59/X1727,"The gas content and gas depletion time of massive, normal star forming galaxies beyond z=3",S,TARGET,26.25,6.64887932403381,Y,1,"Lyman Break Galaxies (LBG), Galaxy structure & evolution",Galaxy evolution,2013.1.00151.S
2013.1.00151.S,5100522402,150.32187916666666,1.9396944444444444,237.27307728195774,42.13125348304572,6,1.0257100479751804,31250.0,12m,,120.96,2016-03-10,"[230.00..232.00GHz,31250.00kHz, XX YY] U [232.00..234.00GHz,31250.00kHz, XX YY] U [246.00..248.00GHz,31250.00kHz, XX YY] U [248.00..250.00GHz,31250.00kHz, XX YY]",39035.47630206707,XX YY,2014-11-29 10:59:39,"Schinnerer, Eva",5203_a_06_TE,"Tasca, Lidia; Sargent, Mark; Karim, Alexander; Oesch, Pascal; Groves, Brent; Smolcic, Vernesa; Le Fèvre, Olivier; Cassata, Paolo;",2.9294555101543986,0.09349780229031537,1.6287714,uid://A001/X146/X5,uid://A001/X146/X6,uid://A002/X955e59/X1727,"The gas content and gas depletion time of massive, normal star forming galaxies beyond z=3",S,TARGET,26.25,5.929792628762043,Y,1,"Lyman Break Galaxies (LBG), Galaxy structure & evolution",Galaxy evolution,2013.1.00151.S
2013.1.00151.S,5100530364,150.31537916666665,1.8858499999999998,237.32683235436275,42.09449395528896,6,1.0252793436030065,31250.0,12m,,120.96,2016-03-10,"[230.00..232.00GHz,31250.00kHz, XX YY] U [232.00..234.00GHz,31250.00kHz, XX YY] U [246.00..248.00GHz,31250.00kHz, XX YY] U [248.00..250.00GHz,31250.00kHz, XX YY]",39035.47630206707,XX YY,2014-11-29 10:59:39,"Schinnerer, Eva",5203_a_06_TE,"Tasca, Lidia; Sargent, Mark; Karim, Alexander; Oesch, Pascal; Groves, Brent; Smolcic, Vernesa; Le Fèvre, Olivier; Cassata, Paolo;",2.929077331321688,0.09348578455614455,1.6287714,uid://A001/X146/X5,uid://A001/X146/X6,uid://A002/X955e59/X1727,"The gas content and gas depletion time of massive, normal star forming galaxies beyond z=3",S,TARGET,26.25,5.926619473451319,Y,1,"Lyman Break Galaxies (LBG), Galaxy structure & evolution",Galaxy evolution,2013.1.00151.S
2013.1.00151.S,5100819194,149.7981,2.1054277777777775,236.68213886386275,41.80198868993441,6,1.0293362227313183,31250.0,12m,,120.96,2016-03-10,"[230.00..232.00GHz,31250.00kHz, XX YY] U [232.00..234.00GHz,31250.00kHz, XX YY] U [246.00..248.00GHz,31250.00kHz, XX YY] U [248.00..250.00GHz,31250.00kHz, XX YY]",39035.47630206707,XX YY,2014-11-29 10:59:39,"Schinnerer, Eva",5203_a_06_TE,"Tasca, Lidia; Sargent, Mark; Karim, Alexander; Oesch, Pascal; Groves, Brent; Smolcic, Vernesa; Le Fèvre, Olivier; Cassata, Paolo;",2.93062652061087,0.0935350145377933,1.6287714,uid://A001/X146/X5,uid://A001/X146/X6,uid://A002/X955e59/X1727,"The gas content and gas depletion time of massive, normal star forming galaxies beyond z=3",S,TARGET,26.25,5.912567020359428,Y,1,"Lyman Break Galaxies (LBG), Galaxy structure & evolution",Galaxy evolution,2013.1.00151.S
2013.1.00151.S,5101045554,149.87717916666668,2.283875,236.54804732960557,41.96968527522438,6,1.0305406868408085,31250.0,12m,,120.96,2016-03-10,"[230.00..232.00GHz,31250.00kHz, XX YY] U [232.00..234.00GHz,31250.00kHz, XX YY] U [246.00..248.00GHz,31250.00kHz, XX YY] U [248.00..250.00GHz,31250.00kHz, XX YY]",39035.47630206707,XX YY,2014-11-29 10:59:39,"Schinnerer, Eva",5203_a_06_TE,"Tasca, Lidia; Sargent, Mark; Karim, Alexander; Oesch, Pascal; Groves, Brent; Smolcic, Vernesa; Le Fèvre, Olivier; Cassata, Paolo;",2.931899193259541,0.0935754573592243,1.6287714,uid://A001/X146/X5,uid://A001/X146/X6,uid://A002/X955e59/X1727,"The gas content and gas depletion time of massive, normal star forming galaxies beyond z=3",S,TARGET,26.25,5.925956221372937,Y,1,"Lyman Break Galaxies (LBG), Galaxy structure & evolution",Galaxy evolution,2013.1.00151.S
2013.1.00151.S,5101294292,149.8031291666667,2.2996583333333334,236.4732691877523,41.918399963529176,6,1.0309971634333619,31250.0,12m,,120.96,2016-03-10,"[230.00..232.00GHz,31250.00kHz, XX YY] U [232.00..234.00GHz,31250.00kHz, XX YY] U [246.00..248.00GHz,31250.00kHz, XX YY] U [248.00..250.00GHz,31250.00kHz, XX YY]",39035.47630206707,XX YY,2014-11-29 10:59:39,"Schinnerer, Eva",5203_a_06_TE,"Tasca, Lidia; Sargent, Mark; Karim, Alexander; Oesch, Pascal; Groves, Brent; Smolcic, Vernesa; Le Fèvre, Olivier; Cassata, Paolo;",2.932012352023599,0.09357905330147243,1.6287714,uid://A001/X146/X5,uid://A001/X146/X6,uid://A002/X955e59/X1727,"The gas content and gas depletion time of massive, normal star forming galaxies beyond z=3",S,TARGET,26.25,5.923151101397715,Y,1,"Lyman Break Galaxies (LBG), Galaxy structure & evolution",Galaxy evolution,2013.1.00151.S
2013.1.00151.S,510326090,149.9815791666667,2.315002777777778,236.5950343782224,42.07279826439207,6,1.0303647750359064,31250.0,12m,,120.96,2016-03-10,"[230.00..232.00GHz,31250.00kHz, XX YY] U [232.00..234.00GHz,31250.00kHz, XX YY] U [246.00..248.00GHz,31250.00kHz, XX YY] U [248.00..250.00GHz,31250.00kHz, XX YY]",39035.47630206707,XX YY,2014-11-29 10:59:39,"Schinnerer, Eva",5203_a_06_TE,"Tasca, Lidia; Sargent, Mark; Karim, Alexander; Oesch, Pascal; Groves, Brent; Smolcic, Vernesa; Le Fèvre, Olivier; Cassata, Paolo;",2.9321224568331616,0.09358255219532366,1.6287714,uid://A001/X146/X5,uid://A001/X146/X6,uid://A002/X955e59/X1727,"The gas content and gas depletion time of massive, normal star forming galaxies beyond z=3",S,TARGET,26.25,5.932795491721153,Y,1,"Lyman Break Galaxies (LBG), Galaxy structure & evolution",Galaxy evolution,2013.1.00151.S
2013.1.00151.S,510583147,150.04352916666673,1.8687361111111114,237.13198375204865,41.863983280260264,6,1.0262654296627924,31250.0,12m,,120.96,2016-03-10,"[230.00..232.00GHz,31250.00kHz, XX YY] U [232.00..234.00GHz,31250.00kHz, XX YY] U [246.00..248.00GHz,31250.00kHz, XX YY] U [248.00..250.00GHz,31250.00kHz, XX YY]",39035.47630206707,XX YY,2014-11-29 10:59:39,"Schinnerer, Eva",5203_a_06_TE,"Tasca, Lidia; Sargent, Mark; Karim, Alexander; Oesch, Pascal; Groves, Brent; Smolcic, Vernesa; Le Fèvre, Olivier; Cassata, Paolo;",2.928957363240119,0.09348197222014289,1.6287714,uid://A001/X146/X5,uid://A001/X146/X6,uid://A002/X955e59/X1727,"The gas content and gas depletion time of massive, normal star forming galaxies beyond z=3",S,TARGET,26.25,5.9121709930778135,Y,1,"Lyman Break Galaxies (LBG), Galaxy structure & evolution",Galaxy evolution,2013.1.00151.S
2013.1.00151.S,510766343,150.11589166666667,2.1230527777777777,236.91055025791775,42.07086554994941,6,1.0281354587694347,31250.0,12m,,120.96,2016-03-10,"[230.00..232.00GHz,31250.00kHz, XX YY] U [232.00..234.00GHz,31250.00kHz, XX YY] U [246.00..248.00GHz,31250.00kHz, XX YY] U [248.00..250.00GHz,31250.00kHz, XX YY]",39035.47630206707,XX YY,2014-11-29 10:59:39,"Schinnerer, Eva",5203_a_06_TE,"Tasca, Lidia; Sargent, Mark; Karim, Alexander; Oesch, Pascal; Groves, Brent; Smolcic, Vernesa; Le Fèvre, Olivier; Cassata, Paolo;",2.930751673591007,0.09353899163416501,1.6287714,uid://A001/X146/X5,uid://A001/X146/X6,uid://A002/X955e59/X1727,"The gas content and gas depletion time of massive, normal star forming galaxies beyond z=3",S,TARGET,26.25,5.9292160780319465,Y,1,"Lyman Break Galaxies (LBG), Galaxy structure & evolution",Galaxy evolution,2013.1.00151.S
2013.1.00151.S,510787346,150.07467916666667,1.9818472222222228,237.03286849729398,41.95521151160664,6,1.0270979464151329,31250.0,12m,,120.96,2016-03-10,"[230.00..232.00GHz,31250.00kHz, XX YY] U [232.00..234.00GHz,31250.00kHz, XX YY] U [246.00..248.00GHz,31250.00kHz, XX YY] U [248.00..250.00GHz,31250.00kHz, XX YY]",39035.47630206707,XX YY,2014-11-29 10:59:39,"Schinnerer, Eva",5203_a_06_TE,"Tasca, Lidia; Sargent, Mark; Karim, Alexander; Oesch, Pascal; Groves, Brent; Smolcic, Vernesa; Le Fèvre, Olivier; Cassata, Paolo;",2.929752346452657,0.09350723512612051,1.6287714,uid://A001/X146/X5,uid://A001/X146/X6,uid://A002/X955e59/X1727,"The gas content and gas depletion time of massive, normal star forming galaxies beyond z=3",S,TARGET,26.25,5.919673136066556,Y,1,"Lyman Break Galaxies (LBG), Galaxy structure & evolution",Galaxy evolution,2013.1.00151.S
2013.1.00151.S,510793421,149.97442916666662,2.1118555555555556,236.81231618087858,41.94928397604349,6,1.0286367775315177,31250.0,12m,,120.96,2016-03-10,"[230.00..232.00GHz,31250.00kHz, XX YY] U [232.00..234.00GHz,31250.00kHz, XX YY] U [246.00..248.00GHz,31250.00kHz, XX YY] U [248.00..250.00GHz,31250.00kHz, XX YY]",39035.47630206707,XX YY,2014-11-29 10:59:39,"Schinnerer, Eva",5203_a_06_TE,"Tasca, Lidia; Sargent, Mark; Karim, Alexander; Oesch, Pascal; Groves, Brent; Smolcic, Vernesa; Le Fèvre, Olivier; Cassata, Paolo;",2.9306721496130437,0.0935364645307869,1.6287714,uid://A001/X146/X5,uid://A001/X146/X6,uid://A002/X955e59/X1727,"The gas content and gas depletion time of massive, normal star forming galaxies beyond z=3",S,TARGET,26.25,5.921592344686789,Y,1,"Lyman Break Galaxies (LBG), Galaxy structure & evolution",Galaxy evolution,2013.1.00151.S
2013.1.00151.S,510805831,150.03980833333333,2.0284194444444448,236.95466968577352,41.95398111432606,6,1.0276433018650151,31250.0,12m,,120.96,2016-03-10,"[230.00..232.00GHz,31250.00kHz, XX YY] U [232.00..234.00GHz,31250.00kHz, XX YY] U [246.00..248.00GHz,31250.00kHz, XX YY] U [248.00..250.00GHz,31250.00kHz, XX YY]",39035.47630206707,XX YY,2014-11-29 10:59:39,"Schinnerer, Eva",5203_a_06_TE,"Tasca, Lidia; Sargent, Mark; Karim, Alexander; Oesch, Pascal; Groves, Brent; Smolcic, Vernesa; Le Fèvre, Olivier; Cassata, Paolo;",2.9300810962872257,0.0935176821048464,1.6287714,uid://A001/X146/X5,uid://A001/X146/X6,uid://A002/X955e59/X1727,"The gas content and gas depletion time of massive, normal star forming galaxies beyond z=3",S,TARGET,26.25,5.920406419711565,Y,1,"Lyman Break Galaxies (LBG), Galaxy structure & evolution",Galaxy evolution,2013.1.00151.S
2013.1.00151.S,510832656,149.7326416666667,2.0147583333333334,236.7303755384336,41.696134642134616,6,1.028839229468397,31250.0,12m,,120.96,2016-03-10,"[230.00..232.00GHz,31250.00kHz, XX YY] U [232.00..234.00GHz,31250.00kHz, XX YY] U [246.00..248.00GHz,31250.00kHz, XX YY] U [248.00..250.00GHz,31250.00kHz, XX YY]",39035.47630206707,XX YY,2014-11-29 10:59:39,"Schinnerer, Eva",5203_a_06_TE,"Tasca, Lidia; Sargent, Mark; Karim, Alexander; Oesch, Pascal; Groves, Brent; Smolcic, Vernesa; Le Fèvre, Olivier; Cassata, Paolo;",2.929984577249995,0.09351461493298512,1.6287714,uid://A001/X146/X5,uid://A001/X146/X6,uid://A002/X955e59/X1727,"The gas content and gas depletion time of massive, normal star forming galaxies beyond z=3",S,TARGET,26.25,5.904579503705829,Y,1,"Lyman Break Galaxies (LBG), Galaxy structure & evolution",Galaxy evolution,2013.1.00151.S
2013.1.00151.S,511043167,149.99077916666667,2.132522222222222,236.80243311348158,41.97458338482766,6,1.0287453474883195,31250.0,12m,,120.96,2016-03-10,"[230.00..232.00GHz,31250.00kHz, XX YY] U [232.00..234.00GHz,31250.00kHz, XX YY] U [246.00..248.00GHz,31250.00kHz, XX YY] U [248.00..250.00GHz,31250.00kHz, XX YY]",39035.47630206707,XX YY,2014-11-29 10:59:39,"Schinnerer, Eva",5203_a_06_TE,"Tasca, Lidia; Sargent, Mark; Karim, Alexander; Oesch, Pascal; Groves, Brent; Smolcic, Vernesa; Le Fèvre, Olivier; Cassata, Paolo;",2.9308189644043305,0.093541129993397,1.6287714,uid://A001/X146/X5,uid://A001/X146/X6,uid://A002/X955e59/X1727,"The gas content and gas depletion time of massive, normal star forming galaxies beyond z=3",S,TARGET,26.25,5.923500501630054,Y,1,"Lyman Break Galaxies (LBG), Galaxy structure & evolution",Galaxy evolution,2013.1.00151.S
2013.1.00151.S,5203,150.43870833333335,1.792358333333333,237.52634181512258,42.13959010522639,6,1.0239841204961755,31250.0,12m,,151.2,2016-03-10,"[230.00..232.00GHz,31250.00kHz, XX YY] U [232.00..234.00GHz,31250.00kHz, XX YY] U [246.00..248.00GHz,31250.00kHz, XX YY] U [248.00..250.00GHz,31250.00kHz, XX YY]",39035.47630206707,XX YY,2014-11-29 10:59:39,"Schinnerer, Eva",5203_a_06_TE,"Tasca, Lidia; Sargent, Mark; Karim, Alexander; Oesch, Pascal; Groves, Brent; Smolcic, Vernesa; Le Fèvre, Olivier; Cassata, Paolo;",2.693057893913188,0.08595296253638379,1.2998252,uid://A001/X146/X5,uid://A001/X146/X6,uid://A002/X955e59/X1727,"The gas content and gas depletion time of massive, normal star forming galaxies beyond z=3",S,TARGET,26.25,6.36244147804092,Y,1,"Lyman Break Galaxies (LBG), Galaxy structure & evolution",Galaxy evolution,2013.1.00151.S
2013.1.00151.S,53460,149.40887083333334,1.7599722222222223,236.7569517289896,41.28475484299818,6,0.94455783963978179,31250.0,12m,,151.2,2016-03-10,"[230.00..232.00GHz,31250.00kHz, XX YY] U [232.00..234.00GHz,31250.00kHz, XX YY] U [246.00..248.00GHz,31250.00kHz, XX YY] U [248.00..250.00GHz,31250.00kHz, XX YY]",39035.47630206707,XX YY,2014-11-29 10:59:39,"Schinnerer, Eva",5203_a_06_TE,"Tasca, Lidia; Sargent, Mark; Karim, Alexander; Oesch, Pascal; Groves, Brent; Smolcic, Vernesa; Le Fèvre, Olivier; Cassata, Paolo;",2.692850262631381,0.08594636444283625,1.4870467,uid://A001/X146/X5,uid://A001/X146/X6,uid://A002/X955e59/X1727,"The gas content and gas depletion time of massive, normal star forming galaxies beyond z=3",S,TARGET,26.25,6.615217438609901,Y,1,"Lyman Break Galaxies (LBG), Galaxy structure & evolution",Galaxy evolution,2013.1.00151.S
2013.1.00151.S,64403,149.44765000000004,1.8951333333333333,236.64016687236875,41.39467549917524,6,0.94626300078205616,31250.0,12m,,151.2,2016-03-10,"[230.00..232.00GHz,31250.00kHz, XX YY] U [232.00..234.00GHz,31250.00kHz, XX YY] U [246.00..248.00GHz,31250.00kHz, XX YY] U [248.00..250.00GHz,31250.00kHz, XX YY]",39035.47630206707,XX YY,2014-11-29 10:59:39,"Schinnerer, Eva",5203_a_06_TE,"Tasca, Lidia; Sargent, Mark; Karim, Alexander; Oesch, Pascal; Groves, Brent; Smolcic, Vernesa; Le Fèvre, Olivier; Cassata, Paolo;",2.69371923074519,0.08597397844843663,1.4870467,uid://A001/X146/X5,uid://A001/X146/X6,uid://A002/X955e59/X1727,"The gas content and gas depletion time of massive, normal star forming galaxies beyond z=3",S,TARGET,26.25,6.6161531320689955,Y,1,"Lyman Break Galaxies (LBG), Galaxy structure & evolution",Galaxy evolution,2013.1.00151.S
